Country,Category,DateTime,Close,Frequency,HistoricalDataSymbol,LastUpdate
United States,Core Producer Prices YoY,2011-04-30T00:00:00,2.5,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2011-05-31T00:00:00,2.3,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2011-06-30T00:00:00,2.6,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2011-07-31T00:00:00,2.7,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2011-08-31T00:00:00,3,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2011-09-30T00:00:00,2.9,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2011-10-31T00:00:00,2.7,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2011-11-30T00:00:00,2.7,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2011-12-31T00:00:00,2.6,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2012-01-31T00:00:00,2.5,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2012-02-29T00:00:00,2.6,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2012-03-31T00:00:00,2.3,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2012-04-30T00:00:00,2.1,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2012-05-31T00:00:00,2.2,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2012-06-30T00:00:00,1.9,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2012-07-31T00:00:00,1.7,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2012-08-31T00:00:00,1.2,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2012-09-30T00:00:00,1.4,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2012-10-31T00:00:00,1.6,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2012-11-30T00:00:00,1.8,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2012-12-31T00:00:00,2,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2013-01-31T00:00:00,1.7,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2013-02-28T00:00:00,1.4,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2013-03-31T00:00:00,1.5,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2013-04-30T00:00:00,1.3,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2013-05-31T00:00:00,0.9,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2013-06-30T00:00:00,1.3,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2013-07-31T00:00:00,1.7,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2013-08-31T00:00:00,1.8,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2013-09-30T00:00:00,1.6,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2013-10-31T00:00:00,1.7,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2013-11-30T00:00:00,1.4,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2013-12-31T00:00:00,1.2,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2014-01-31T00:00:00,1.4,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2014-02-28T00:00:00,1.6,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2014-03-31T00:00:00,1.6,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2014-04-30T00:00:00,1.5,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2014-05-31T00:00:00,2.1,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2014-06-30T00:00:00,1.6,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2014-07-31T00:00:00,1.9,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2014-08-31T00:00:00,1.9,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2014-09-30T00:00:00,1.6,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2014-10-31T00:00:00,1.9,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2014-11-30T00:00:00,1.7,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2014-12-31T00:00:00,2,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2015-01-31T00:00:00,1.7,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2015-02-28T00:00:00,1,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2015-03-31T00:00:00,0.8,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2015-04-30T00:00:00,1,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2015-05-31T00:00:00,0.7,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2015-06-30T00:00:00,1.1,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2015-07-31T00:00:00,0.8,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2015-08-31T00:00:00,0.6,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2015-09-30T00:00:00,0.7,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2015-10-31T00:00:00,0.2,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2015-11-30T00:00:00,0.3,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2015-12-31T00:00:00,0.2,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2016-01-31T00:00:00,0.8,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2016-02-29T00:00:00,1.3,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2016-03-31T00:00:00,1.1,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2016-04-30T00:00:00,1.1,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2016-05-31T00:00:00,1.2,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2016-06-30T00:00:00,1.2,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2016-07-31T00:00:00,0.9,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2016-08-31T00:00:00,1,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2016-09-30T00:00:00,1.2,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2016-10-31T00:00:00,1.5,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2016-11-30T00:00:00,1.7,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2016-12-31T00:00:00,1.7,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2017-01-31T00:00:00,1.4,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2017-02-28T00:00:00,1.3,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2017-03-31T00:00:00,1.5,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2017-04-30T00:00:00,1.9,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2017-05-31T00:00:00,2,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2017-06-30T00:00:00,1.8,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2017-07-31T00:00:00,1.9,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2017-08-31T00:00:00,2.2,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2017-09-30T00:00:00,2.2,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2017-10-31T00:00:00,2.4,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2017-11-30T00:00:00,2.3,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2017-12-31T00:00:00,2.2,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2018-01-31T00:00:00,2.2,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2018-02-28T00:00:00,2.5,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2018-03-31T00:00:00,2.7,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2018-04-30T00:00:00,2.4,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2018-05-31T00:00:00,2.4,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2018-06-30T00:00:00,2.7,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2018-07-31T00:00:00,2.8,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2018-08-31T00:00:00,2.6,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2018-09-30T00:00:00,2.6,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2018-10-31T00:00:00,2.7,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2018-11-30T00:00:00,2.7,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2018-12-31T00:00:00,2.9,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2019-01-31T00:00:00,2.6,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2019-02-28T00:00:00,2.5,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2019-03-31T00:00:00,2.3,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2019-04-30T00:00:00,2.5,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2019-05-31T00:00:00,2.4,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2019-06-30T00:00:00,2.2,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2019-07-31T00:00:00,2.2,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2019-08-31T00:00:00,2.3,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2019-09-30T00:00:00,2,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2019-10-31T00:00:00,1.6,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2019-11-30T00:00:00,1.2,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2019-12-31T00:00:00,1.3,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2020-01-31T00:00:00,1.6,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2020-02-29T00:00:00,1.2,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2020-03-31T00:00:00,1.1,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2020-04-30T00:00:00,0.3,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2020-05-31T00:00:00,0.3,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2020-06-30T00:00:00,0.3,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2020-07-31T00:00:00,0.6,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2020-08-31T00:00:00,0.5,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2020-09-30T00:00:00,1,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2020-10-31T00:00:00,1.2,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2020-11-30T00:00:00,1.5,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2020-12-31T00:00:00,1.4,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2021-01-31T00:00:00,1.9,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2021-02-28T00:00:00,2.6,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2021-03-31T00:00:00,3,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2021-04-30T00:00:00,4.6,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2021-05-31T00:00:00,5.3,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2021-06-30T00:00:00,5.8,Monthly,USACPPY,2021-12-02T16:32:00
United States,Core Producer Prices YoY,2021-07-31T00:00:00,6.4,Monthly,USACPPY,2021-12-14T14:00:00
United States,Core Producer Prices YoY,2021-08-31T00:00:00,7.1,Monthly,USACPPY,2022-01-13T13:40:00
United States,Core Producer Prices YoY,2021-09-30T00:00:00,7,Monthly,USACPPY,2022-02-15T14:09:00
United States,Core Producer Prices YoY,2021-10-31T00:00:00,7,Monthly,USACPPY,2022-01-13T13:38:00
United States,Core Producer Prices YoY,2021-11-30T00:00:00,8,Monthly,USACPPY,2022-02-15T14:08:00
United States,Core Producer Prices YoY,2021-12-31T00:00:00,8.7,Monthly,USACPPY,2022-05-12T12:40:00
United States,Core Producer Prices YoY,2022-01-31T00:00:00,8.6,Monthly,USACPPY,2022-05-12T12:40:00
United States,Core Producer Prices YoY,2022-02-28T00:00:00,8.9,Monthly,USACPPY,2022-10-12T12:34:00
United States,Core Producer Prices YoY,2022-03-31T00:00:00,9.7,Monthly,USACPPY,2022-10-12T12:34:00
United States,Core Producer Prices YoY,2022-04-30T00:00:00,9,Monthly,USACPPY,2022-10-12T12:34:00
United States,Core Producer Prices YoY,2022-05-31T00:00:00,8.6,Monthly,USACPPY,2022-10-12T12:34:00
United States,Core Producer Prices YoY,2022-06-30T00:00:00,8.3,Monthly,USACPPY,2023-01-18T13:38:00
United States,Core Producer Prices YoY,2022-07-31T00:00:00,7.6,Monthly,USACPPY,2023-01-18T13:38:00
United States,Core Producer Prices YoY,2022-08-31T00:00:00,7.2,Monthly,USACPPY,2022-10-12T12:35:00
United States,Core Producer Prices YoY,2022-09-30T00:00:00,7.2,Monthly,USACPPY,2023-01-18T13:38:00
United States,Core Producer Prices YoY,2022-10-31T00:00:00,6.9,Monthly,USACPPY,2023-01-18T13:35:00
United States,Core Producer Prices YoY,2022-11-30T00:00:00,6.3,Monthly,USACPPY,2023-04-13T14:59:00
United States,Core Producer Prices YoY,2022-12-31T00:00:00,5.7,Monthly,USACPPY,2023-05-11T12:49:00
United States,Core Producer Prices YoY,2023-01-31T00:00:00,5,Monthly,USACPPY,2023-05-11T12:49:00
United States,Core Producer Prices YoY,2023-02-28T00:00:00,4.6,Monthly,USACPPY,2023-05-11T12:49:00
United States,Core Producer Prices YoY,2023-03-31T00:00:00,3.3,Monthly,USACPPY,2023-07-13T12:36:00
United States,Core Producer Prices YoY,2023-04-30T00:00:00,3.1,Monthly,USACPPY,2023-08-11T12:55:00
United States,Core Producer Prices YoY,2023-05-31T00:00:00,2.8,Monthly,USACPPY,2023-08-11T12:55:00
United States,Core Producer Prices YoY,2023-06-30T00:00:00,2.5,Monthly,USACPPY,2023-12-13T13:37:00
United States,Core Producer Prices YoY,2023-07-31T00:00:00,2.7,Monthly,USACPPY,2023-10-14T10:18:00
United States,Core Producer Prices YoY,2023-08-31T00:00:00,2.5,Monthly,USACPPY,2023-12-13T13:37:00
United States,Core Producer Prices YoY,2023-09-30T00:00:00,2.3,Monthly,USACPPY,2024-02-16T14:10:00
United States,Core Producer Prices YoY,2023-10-31T00:00:00,2.2,Monthly,USACPPY,2024-05-14T12:46:00
United States,Core Producer Prices YoY,2023-11-30T00:00:00,1.9,Monthly,USACPPY,2024-02-16T14:10:00
United States,Core Producer Prices YoY,2023-12-31T00:00:00,1.8,Monthly,USACPPY,2024-10-11T14:35:00
United States,Core Producer Prices YoY,2024-01-31T00:00:00,2,Monthly,USACPPY,2024-03-14T12:30:00
United States,Core Producer Prices YoY,2024-02-29T00:00:00,2.1,Monthly,USACPPY,2024-04-11T12:35:00
United States,Core Producer Prices YoY,2024-03-31T00:00:00,2.3,Monthly,USACPPY,2024-10-11T14:35:00
United States,Core Producer Prices YoY,2024-04-30T00:00:00,2.5,Monthly,USACPPY,2024-07-12T13:27:00
United States,Core Producer Prices YoY,2024-05-31T00:00:00,2.7,Monthly,USACPPY,2024-10-11T14:35:00
United States,Core Producer Prices YoY,2024-06-30T00:00:00,3.3,Monthly,USACPPY,2024-11-14T13:47:00
United States,Core Producer Prices YoY,2024-07-31T00:00:00,2.6,Monthly,USACPPY,2024-11-14T13:47:00
United States,Core Producer Prices YoY,2024-08-31T00:00:00,2.8,Monthly,USACPPY,2024-11-14T13:47:00
United States,Core Producer Prices YoY,2024-09-30T00:00:00,3.3,Monthly,USACPPY,2025-02-13T14:07:00
United States,Core Producer Prices YoY,2024-10-31T00:00:00,3.6,Monthly,USACPPY,2025-03-13T14:24:00
United States,Core Producer Prices YoY,2024-11-30T00:00:00,3.4,Monthly,USACPPY,2025-02-13T14:06:00
United States,Core Producer Prices YoY,2024-12-31T00:00:00,3.7,Monthly,USACPPY,2025-02-13T13:46:00
United States,Core Producer Prices YoY,2025-01-31T00:00:00,3.8,Monthly,USACPPY,2025-03-13T12:30:00
United States,Core Producer Prices YoY,2025-02-28T00:00:00,3.5,Monthly,USACPPY,2025-04-11T12:30:00
United States,Core Producer Prices YoY,2025-03-31T00:00:00,3.3,Monthly,USACPPY,2025-04-11T12:30:00
