Country,Category,DateTime,Close,Frequency,HistoricalDataSymbol,LastUpdate
United States,GDP per Capita,1960-12-31T00:00:00,18991.54,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1961-12-31T00:00:00,19108.94,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1962-12-31T00:00:00,19965.14,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1963-12-31T00:00:00,20545.78,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1964-12-31T00:00:00,21437.58,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1965-12-31T00:00:00,22526.21,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1966-12-31T00:00:00,23714.94,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1967-12-31T00:00:00,24044.57,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1968-12-31T00:00:00,24948.36,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1969-12-31T00:00:00,25471.62,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1970-12-31T00:00:00,25231.13,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1971-12-31T00:00:00,25734.48,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1972-12-31T00:00:00,26798.53,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1973-12-31T00:00:00,28042.55,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1974-12-31T00:00:00,27637.3,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1975-12-31T00:00:00,27309.87,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1976-12-31T00:00:00,28509.14,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1977-12-31T00:00:00,29528.97,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1978-12-31T00:00:00,30835,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1979-12-31T00:00:00,31462.1,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1980-12-31T00:00:00,31081.62,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1981-12-31T00:00:00,31559.13,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1982-12-31T00:00:00,30696.08,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1983-12-31T00:00:00,31810.92,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1984-12-31T00:00:00,33818.82,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1985-12-31T00:00:00,34918.13,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1986-12-31T00:00:00,35794.89,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1987-12-31T00:00:00,36701.95,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1988-12-31T00:00:00,37889.38,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1989-12-31T00:00:00,38911.54,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1990-12-31T00:00:00,39200.07,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1991-12-31T00:00:00,38637.84,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1992-12-31T00:00:00,39447.95,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1993-12-31T00:00:00,40002.48,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1994-12-31T00:00:00,41106.99,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1995-12-31T00:00:00,41710.82,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,1996-12-31T00:00:00,42783.82,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
