Country,Category,DateTime,Close,Frequency,HistoricalDataSymbol,LastUpdate
United States,CPI Median,1983-12-31T00:00:00,4.3,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1984-01-31T00:00:00,4.3,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1984-02-29T00:00:00,4.2,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1984-03-31T00:00:00,4.3,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1984-04-30T00:00:00,4.2,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1984-05-31T00:00:00,4.2,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1984-06-30T00:00:00,4.4,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1984-07-31T00:00:00,4.5,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1984-08-31T00:00:00,4.4,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1984-09-30T00:00:00,4.4,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1984-10-31T00:00:00,4.3,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1984-11-30T00:00:00,4.1,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1984-12-31T00:00:00,4.1,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1985-01-31T00:00:00,4,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1985-02-28T00:00:00,4,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1985-03-31T00:00:00,4.1,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1985-04-30T00:00:00,4.1,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1985-05-31T00:00:00,4.1,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1985-06-30T00:00:00,4.1,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1985-07-31T00:00:00,3.9,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1985-08-31T00:00:00,3.8,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1985-09-30T00:00:00,3.8,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1985-10-31T00:00:00,3.8,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1985-11-30T00:00:00,4,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1985-12-31T00:00:00,3.9,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1986-01-31T00:00:00,4.1,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1986-02-28T00:00:00,3.9,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1986-03-31T00:00:00,3.8,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1986-04-30T00:00:00,3.8,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1986-05-31T00:00:00,3.7,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1986-06-30T00:00:00,3.6,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1986-07-31T00:00:00,3.7,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1986-08-31T00:00:00,3.7,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1986-09-30T00:00:00,3.7,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1986-10-31T00:00:00,3.8,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
United States,CPI Median,1986-11-30T00:00:00,3.7,Monthly,UNITEDSTACPIMED,2021-08-13T13:49:00
